customer_id,Recency,Frequency,Monetary,R,F,M,RFM
1811,34,8,6493.8,1,5,6,40
1812,24,10,4084.28,1,7,4,40
1813,20,6,2137.45,1,4,2,23.3333333333333
1814,53,6,2459.73,2,4,3,30
1815,13,5,1964.08,1,3,2,20
1816,82,4,2769.26,3,2,3,26.6666666666667
1817,33,11,4244.1,1,7,4,40
1818,26,7,4516.55,1,4,4,30
1819,254,2,763.9,7,1,1,30
1820,37,9,4883.79,2,6,5,43.3333333333333
1821,26,12,7335.89,1,8,7,53.3333333333333
1822,4,5,848.74,1,3,1,16.6666666666667
1823,163,6,2266.66,5,4,2,36.6666666666667
1824,14,7,3263.7,1,4,3,26.6666666666667
1825,42,6,4977.77,2,4,5,36.6666666666667
1826,42,7,3405.78,2,4,3,30
1827,40,5,3619.13,2,3,4,30
1828,152,3,757.25,5,1,1,23.3333333333333
1829,5,3,1805.92,1,1,2,13.3333333333333
1830,15,7,4578.9,1,4,4,30
1831,167,8,2147.3,5,5,2,40
1832,86,8,5739.57,3,5,5,43.3333333333333
1833,12,5,2441.37,1,3,3,23.3333333333333
1834,128,4,4434.93,4,2,4,33.3333333333333
1835,27,6,1039.03,1,4,1,20
1836,168,2,1219.86,5,1,2,26.6666666666667
1837,37,7,4515.25,2,4,4,33.3333333333333
1838,51,5,4691.45,2,3,5,33.3333333333333
1839,51,7,2784,2,4,3,30
1840,100,7,2259.16,3,4,2,30
1841,38,3,1677.08,2,1,2,16.6666666666667
1842,213,5,3055.85,6,3,3,40
1843,114,4,2132.3,4,2,2,26.6666666666667
1844,43,6,3348.31,2,4,3,30
1845,23,7,4572.89,1,4,4,30
1846,335,1,356.5,10,,1,
1847,34,3,1919.83,1,1,2,13.3333333333333
1848,44,6,4456.95,2,4,4,33.3333333333333
1849,138,6,4077.26,4,4,4,40
1850,46,7,5159.72,2,4,5,36.6666666666667
1851,287,2,881.15,8,1,1,33.3333333333333
1852,99,4,3257.66,3,2,3,26.6666666666667
1853,28,9,5184.76,1,6,5,40
1854,2,3,2135.67,1,1,2,13.3333333333333
1855,24,4,2257.81,1,2,2,16.6666666666667
1856,129,2,253.81,4,1,1,20
1857,89,5,3429.51,3,3,3,30
1858,23,8,5387.47,1,5,5,36.6666666666667
1859,78,5,2355.59,3,3,3,30
1860,13,5,3765.78,1,3,4,26.6666666666667
1861,31,5,2890.7,1,3,3,23.3333333333333
1862,76,7,3020.1,3,4,3,33.3333333333333
1863,26,6,6524.34,1,4,6,36.6666666666667
1864,26,11,3081.07,1,7,3,36.6666666666667
1865,101,1,690.49,3,,1,
1866,40,9,8834.6,2,6,8,53.3333333333333
1867,4,8,3914.7,1,5,4,33.3333333333333
1868,28,6,7566.25,1,4,7,40
1869,43,4,1623.43,2,2,2,20
1870,40,7,4382.2,2,4,4,33.3333333333333
1871,96,4,2220.26,3,2,2,23.3333333333333
1872,5,6,2620.74,1,4,3,26.6666666666667
1873,10,4,2807.58,1,2,3,20
1874,101,5,2146.69,3,3,2,26.6666666666667
1875,100,6,3921.26,3,4,4,36.6666666666667
1876,140,5,4057.63,4,3,4,36.6666666666667
1877,82,6,1507.82,3,4,2,30
1878,34,6,2755.93,1,4,3,26.6666666666667
1879,49,7,1914.39,2,4,2,26.6666666666667
1880,69,5,4685.53,2,3,5,33.3333333333333
1881,37,7,5018.98,2,4,5,36.6666666666667
1882,130,6,4054.85,4,4,4,40
1883,44,3,1910.89,2,1,2,16.6666666666667
1884,26,7,3349.99,1,4,3,26.6666666666667
1885,6,9,6979.28,1,6,6,43.3333333333333
1886,8,4,2434.76,1,2,3,20
1887,45,10,8465.32,2,7,8,56.6666666666667
1888,89,4,3288.04,3,2,3,26.6666666666667
1889,137,5,3710.54,4,3,4,36.6666666666667
1890,46,9,6710.76,2,6,6,46.6666666666667
1891,83,7,4045.2,3,4,4,36.6666666666667
1892,109,5,804.82,3,3,1,23.3333333333333
1893,4,7,3637.17,1,4,4,30
1894,38,4,1907.65,2,2,2,20
1895,9,5,541.13,1,3,1,16.6666666666667
1896,161,3,2411.66,5,1,3,30
1897,64,7,2502.37,2,4,3,30
1898,62,6,4787.35,2,4,5,36.6666666666667
1899,78,5,2030.54,3,3,2,26.6666666666667
1900,69,4,1017.24,2,2,1,16.6666666666667
1901,129,7,5809.11,4,4,5,43.3333333333333
1902,54,5,2134.1,2,3,2,23.3333333333333
1903,18,4,4098.86,1,2,4,23.3333333333333
1904,69,3,1604.73,2,1,2,16.6666666666667
1905,12,9,4833.73,1,6,5,40
1906,3,6,2957.85,1,4,3,26.6666666666667
1907,112,4,1014.07,4,2,1,23.3333333333333
1908,109,6,3725.57,3,4,4,36.6666666666667
1909,61,6,3456.8,2,4,3,30
1910,19,3,907.45,1,1,1,10
1911,63,2,689.11,2,1,1,13.3333333333333
1912,40,9,3286.01,2,6,3,36.6666666666667
1913,44,13,3254.53,2,9,3,46.6666666666667
1914,14,8,2248.17,1,5,2,26.6666666666667
1915,63,5,2568.05,2,3,3,26.6666666666667
1916,55,7,4545.8,2,4,4,33.3333333333333
1917,30,7,5107.25,1,4,5,33.3333333333333
1918,3,5,3092.75,1,3,3,23.3333333333333
1919,46,4,1841.25,2,2,2,20
1920,71,1,90.1,2,,1,
1921,42,1,64.51,2,,1,
1922,95,3,1580.86,3,1,2,20
1923,17,4,3078.62,1,2,3,20
1924,27,3,1761.68,1,1,2,13.3333333333333
1925,7,7,2584.56,1,4,3,26.6666666666667
1926,7,5,4911.09,1,3,5,30
1927,92,5,3658.13,3,3,4,33.3333333333333
1928,36,2,879.48,1,1,1,10
1929,47,6,1912.36,2,4,2,26.6666666666667
1930,23,5,2428.87,1,3,3,23.3333333333333
1931,25,3,384.07,1,1,1,10
1932,91,8,4328.47,3,5,4,40
1933,43,9,4404.77,2,6,4,40
1934,5,6,2439.94,1,4,3,26.6666666666667
1935,59,6,3568.73,2,4,4,33.3333333333333
1936,79,8,3553.74,3,5,4,40
1937,36,7,4712.24,1,4,5,33.3333333333333
1938,231,4,3014,7,2,3,40
1939,78,2,201.55,3,1,1,16.6666666666667
1940,78,4,3259.41,3,2,3,26.6666666666667
1941,7,4,3130.19,1,2,3,20
1942,18,8,4675.19,1,5,5,36.6666666666667
1943,301,3,357.79,9,1,1,36.6666666666667
1944,7,5,1345.75,1,3,2,20
1945,117,3,710.07,4,1,1,20
1946,90,13,4063.82,3,9,4,53.3333333333333
1947,37,9,3974.81,2,6,4,40
1948,170,5,2425.34,5,3,3,36.6666666666667
1949,31,7,3586.71,1,4,4,30
1950,8,9,3817.14,1,6,4,36.6666666666667
1951,120,8,4514.84,4,5,4,43.3333333333333
1952,78,10,2882.8,3,7,3,43.3333333333333
1953,12,7,3899.78,1,4,4,30
1954,102,9,5105.49,3,6,5,46.6666666666667
1955,80,3,1215.92,3,1,2,20
1956,35,4,1267.19,1,2,2,16.6666666666667
1957,21,10,5079.91,1,7,5,43.3333333333333
1958,71,4,1090.71,2,2,1,16.6666666666667
1959,143,8,3479.22,4,5,3,40
1960,71,4,2690.06,2,2,3,23.3333333333333
1961,27,3,3361.67,1,1,3,16.6666666666667
1962,95,2,758.69,3,1,1,16.6666666666667
1963,11,2,1828.47,1,1,2,13.3333333333333
1964,104,6,4239.32,3,4,4,36.6666666666667
1965,8,5,2093.67,1,3,2,20
1966,163,6,1564.56,5,4,2,36.6666666666667
1967,24,6,5732.11,1,4,5,33.3333333333333
1968,161,5,1810.03,5,3,2,33.3333333333333
1969,19,6,2623.56,1,4,3,26.6666666666667
1970,2,8,3660.48,1,5,4,33.3333333333333
1971,64,7,4812.99,2,4,5,36.6666666666667
1972,2,4,2792.56,1,2,3,20
1973,49,4,3371.69,2,2,3,23.3333333333333
1974,34,5,1601.33,1,3,2,20
1975,110,2,79.1599999999999,3,1,1,16.6666666666667
1976,137,6,1731.63,4,4,2,33.3333333333333
1977,62,4,2080.25,2,2,2,20
1978,154,2,166.78,5,1,1,23.3333333333333
1979,35,5,4541.84,1,3,4,26.6666666666667
1980,75,8,4822.39,3,5,5,43.3333333333333
1981,91,3,2291.97,3,1,2,20
1982,52,8,3939.17,2,5,4,36.6666666666667
1983,4,4,3061.8,1,2,3,20
1984,50,7,7256.08,2,4,7,43.3333333333333
1985,2,7,2665.3,1,4,3,26.6666666666667
1986,46,6,2436.69,2,4,3,30
1987,44,3,711.81,2,1,1,13.3333333333333
1988,136,8,6006.4,4,5,6,50
1989,24,4,1659.64,1,2,2,16.6666666666667
1990,12,8,2846.4,1,5,3,30
1991,3,10,8256.08,1,7,8,53.3333333333333
1992,142,10,6658.89,4,7,6,56.6666666666667
1993,8,9,2849.22,1,6,3,33.3333333333333
1994,4,6,3922.29,1,4,4,30
1995,127,6,2094.59,4,4,2,33.3333333333333
1996,15,7,2525.43,1,4,3,26.6666666666667
1997,56,5,2854.97,2,3,3,26.6666666666667
1998,158,4,2715.83,5,2,3,33.3333333333333
1999,5,7,2424.34,1,4,3,26.6666666666667
2000,46,3,999,2,1,1,13.3333333333333
2001,88,8,5347.87,3,5,5,43.3333333333333
2002,99,3,1637.46,3,1,2,20
2003,221,2,214.37,6,1,1,26.6666666666667
2004,48,5,2909.67,2,3,3,26.6666666666667
2005,7,6,4047.83,1,4,4,30
2006,149,5,2255.61,5,3,2,33.3333333333333
2007,25,4,4601.81,1,2,4,23.3333333333333
2008,31,6,2209.71,1,4,2,23.3333333333333
2009,7,7,2357.35,1,4,3,26.6666666666667
2010,36,5,2168.8,1,3,2,20
2011,317,3,560.48,9,1,1,36.6666666666667
2012,15,5,2714.3,1,3,3,23.3333333333333
2013,17,9,5979.35,1,6,6,43.3333333333333
2014,56,7,4281.32,2,4,4,33.3333333333333
2015,52,6,2970.6,2,4,3,30
2016,70,6,2390.89,2,4,3,30
2017,14,6,4721.62,1,4,5,33.3333333333333
2018,37,7,2335.54,2,4,3,30
2019,54,9,6325.84,2,6,6,46.6666666666667
2020,45,7,4959.64,2,4,5,36.6666666666667
2021,127,2,90.22,4,1,1,20
2022,15,5,3955.17,1,3,4,26.6666666666667
2023,15,10,5132.78,1,7,5,43.3333333333333
2024,31,6,3558.41,1,4,4,30
2025,140,4,2183.55,4,2,2,26.6666666666667
2026,148,4,3447.44,4,2,3,30
2027,16,7,3237.25,1,4,3,26.6666666666667
2028,42,7,3648.33,2,4,4,33.3333333333333
2029,3,9,4156.31,1,6,4,36.6666666666667
2030,241,4,4622.34,7,2,4,43.3333333333333
2031,21,4,1998.35,1,2,2,16.6666666666667
2032,7,2,978.76,1,1,1,10
2033,13,7,4458.72,1,4,4,30
2034,91,6,2438.26,3,4,3,33.3333333333333
2035,129,3,1405.93,4,1,2,23.3333333333333
2036,27,12,6770.24,1,8,6,50
2037,100,4,2941.07,3,2,3,26.6666666666667
2038,15,4,3207.17,1,2,3,20
2039,201,4,2094.48,6,2,2,33.3333333333333
2040,98,2,1364.05,3,1,2,20
2041,82,6,3799.86,3,4,4,36.6666666666667
2042,13,3,2006.18,1,1,2,13.3333333333333
2043,141,5,3472.24,4,3,3,33.3333333333333
2044,7,5,3977.45,1,3,4,26.6666666666667
2045,57,8,4267.67,2,5,4,36.6666666666667
2046,35,9,9188.77,1,6,8,50
2047,69,2,1952.51,2,1,2,16.6666666666667
2048,59,6,5350,2,4,5,36.6666666666667
2049,78,5,2532.72,3,3,3,30
2050,8,4,2099.4,1,2,2,16.6666666666667
2051,53,6,6140.66,2,4,6,40
2052,60,9,3009.89,2,6,3,36.6666666666667
2053,7,6,4941.18,1,4,5,33.3333333333333
2054,3,4,3000.7,1,2,3,20
2055,2,9,5563.63,1,6,5,40
2056,56,2,1028.46,2,1,1,13.3333333333333
2057,18,6,5006.98,1,4,5,33.3333333333333
2058,122,7,3634.98,4,4,4,40
2059,172,4,1500.24,5,2,2,30
2060,7,11,5875.14,1,7,6,46.6666666666667
2061,134,6,3867.74,4,4,4,40
2062,44,5,3465.41,2,3,3,26.6666666666667
2063,11,5,1823,1,3,2,20
2064,108,5,3327.04,3,3,3,30
2065,217,4,2071.89,6,2,2,33.3333333333333
2066,92,5,2259.29,3,3,2,26.6666666666667
2067,32,8,3743.8,1,5,4,33.3333333333333
2068,161,5,3933.88,5,3,4,40
2069,53,6,5879.97,2,4,6,40
2070,6,9,6433.75,1,6,6,43.3333333333333
2071,22,7,3588.04,1,4,4,30
2072,10,13,4136.84,1,9,4,46.6666666666667
2073,58,6,1872.25,2,4,2,26.6666666666667
2075,6,4,2302.54,1,2,2,16.6666666666667
2076,21,8,5576.17,1,5,5,36.6666666666667
2077,229,3,2429.72,7,1,3,36.6666666666667
2078,67,5,1976.44,2,3,2,23.3333333333333
2079,5,3,2692.83,1,1,3,16.6666666666667
2080,164,6,3454.88,5,4,3,40
2081,13,5,2531.96,1,3,3,23.3333333333333
2082,3,7,2903.17,1,4,3,26.6666666666667
2083,17,9,4106.38,1,6,4,36.6666666666667
2084,51,3,494.61,2,1,1,13.3333333333333
2085,29,3,2196.35,1,1,2,13.3333333333333
2086,100,3,949.58,3,1,1,16.6666666666667
2087,57,5,1624.11,2,3,2,23.3333333333333
2088,11,6,2927.15,1,4,3,26.6666666666667
2089,149,2,119.32,5,1,1,23.3333333333333
2090,165,2,289.37,5,1,1,23.3333333333333
2091,213,3,2764.61,6,1,3,33.3333333333333
2092,18,5,3651.03,1,3,4,26.6666666666667
2093,62,6,3660.48,2,4,4,33.3333333333333
2094,36,5,1368.37,1,3,2,20
2095,22,10,6194.3,1,7,6,46.6666666666667
2096,134,5,4320.42,4,3,4,36.6666666666667
2097,40,6,4647.42,2,4,4,33.3333333333333
2098,10,6,2293.67,1,4,2,23.3333333333333
2099,65,7,4576.76,2,4,4,33.3333333333333
2100,20,5,2399.56,1,3,3,23.3333333333333
2101,22,9,5630.14,1,6,5,40
2102,19,7,3934.99,1,4,4,30
2103,16,10,6752.63,1,7,6,46.6666666666667
2104,82,8,2341.58,3,5,3,36.6666666666667
2105,25,5,5155.91,1,3,5,30
2106,5,4,3249.41,1,2,3,20
2107,66,2,892.5,2,1,1,13.3333333333333
2108,14,3,2077.3,1,1,2,13.3333333333333
2109,4,8,5263.13,1,5,5,36.6666666666667
2110,28,6,2299.87,1,4,2,23.3333333333333
2111,8,9,4790.82,1,6,5,40
2112,4,4,3696.43,1,2,4,23.3333333333333
2113,35,4,2989.64,1,2,3,20
2114,16,6,2997.56,1,4,3,26.6666666666667
2115,49,2,1168.94,2,1,2,16.6666666666667
2116,107,4,4128.63,3,2,4,30
2117,26,5,2724.75,1,3,3,23.3333333333333
2118,137,6,2385.07,4,4,3,36.6666666666667
2119,69,4,2795.32,2,2,3,23.3333333333333
2120,4,8,4543.18,1,5,4,33.3333333333333
2121,91,9,4204.3,3,6,4,43.3333333333333
2122,10,2,843.72,1,1,1,10
2123,197,6,2289.21,6,4,2,40
2124,59,6,3900.32,2,4,4,33.3333333333333
2125,15,6,1710.28,1,4,2,23.3333333333333
2126,27,4,594.06,1,2,1,13.3333333333333
2127,34,5,1884.62,1,3,2,20
2128,15,2,1596.3,1,1,2,13.3333333333333
2129,151,2,873.12,5,1,1,23.3333333333333
2130,3,8,4253.77,1,5,4,33.3333333333333
2131,103,6,1160.21,3,4,1,26.6666666666667
2132,20,8,6401.83,1,5,6,40
2133,122,5,3126.84,4,3,3,33.3333333333333
2134,83,5,3923.57,3,3,4,33.3333333333333
2135,340,1,217.51,10,,1,
2136,12,4,3917.47,1,2,4,23.3333333333333
2137,22,4,1433.8,1,2,2,16.6666666666667
2138,31,8,5474.02,1,5,5,36.6666666666667
2139,62,5,5380.68,2,3,5,33.3333333333333
2140,100,8,4700.15,3,5,5,43.3333333333333
2141,78,4,2611.75,3,2,3,26.6666666666667
2142,83,7,5258.12,3,4,5,40
2143,29,5,2067.15,1,3,2,20
2144,69,8,5253.88,2,5,5,40
2145,196,1,299.27,6,,1,
2146,52,2,1264.62,2,1,2,16.6666666666667
2147,127,3,1419.5,4,1,2,23.3333333333333
2148,139,4,2346.16,4,2,3,30
2149,13,8,3416.22,1,5,3,30
2150,96,6,2230.22,3,4,2,30
2151,148,7,7187.34,4,4,7,50
2152,3,9,4281.08,1,6,4,36.6666666666667
2153,78,7,4042.69,3,4,4,36.6666666666667
2154,40,6,4268.17,2,4,4,33.3333333333333
2155,21,12,4940.24,1,8,5,46.6666666666667
2156,115,6,2495.43,4,4,3,36.6666666666667
2157,163,2,338.85,5,1,1,23.3333333333333
2158,52,5,1650.61,2,3,2,23.3333333333333
2159,20,5,1797.7,1,3,2,20
2160,49,6,2672.77,2,4,3,30
2161,54,5,2584.95,2,3,3,26.6666666666667
2162,55,4,1779.26,2,2,2,20
2163,72,4,1721.82,2,2,2,20
2164,70,7,3328.51,2,4,3,30
2165,2,10,6052.93,1,7,6,46.6666666666667
2166,60,6,3071.34,2,4,3,30
2167,146,6,1539.6,4,4,2,33.3333333333333
2168,4,3,1863.53,1,1,2,13.3333333333333
2169,119,6,5907.85,4,4,6,46.6666666666667
2170,30,6,4828.54,1,4,5,33.3333333333333
2171,36,6,1251.33,1,4,2,23.3333333333333
2172,31,4,5407.15,1,2,5,26.6666666666667
2173,159,4,2250.33,5,2,2,30
2174,83,6,3051.93,3,4,3,33.3333333333333
2175,60,4,3173.95,2,2,3,23.3333333333333
2176,30,3,2088.09,1,1,2,13.3333333333333
2177,100,5,2762.18,3,3,3,30
2178,79,4,451.6,3,2,1,20
2179,38,7,3631.27,2,4,4,33.3333333333333
2180,82,5,3527.78,3,3,4,33.3333333333333
2181,53,8,1765.32,2,5,2,30
2182,19,8,4766.82,1,5,5,36.6666666666667
2183,10,14,6513.3,1,10,6,56.6666666666667
2184,39,11,7123,2,7,7,53.3333333333333
2185,138,7,5144.36,4,4,5,43.3333333333333
2186,156,3,1956.39,5,1,2,26.6666666666667
2187,65,7,5644.17,2,4,5,36.6666666666667
2188,72,6,4735.32,2,4,5,36.6666666666667
2189,42,10,4914.08,2,7,5,46.6666666666667
2190,43,8,6260.31,2,5,6,43.3333333333333
2191,14,4,2754.22,1,2,3,20
2192,44,5,1679.53,2,3,2,23.3333333333333
2193,56,4,2957.42,2,2,3,23.3333333333333
2194,44,8,6198.41,2,5,6,43.3333333333333
2195,4,6,4144.05,1,4,4,30
2196,73,5,985.47,2,3,1,20
2197,121,3,378.15,4,1,1,20
2198,27,4,2745.09,1,2,3,20
2199,26,4,2644.03,1,2,3,20
2200,81,2,761.02,3,1,1,16.6666666666667
2201,32,7,6291.68,1,4,6,36.6666666666667
2202,60,9,5046.64,2,6,5,43.3333333333333
2203,51,5,3469.05,2,3,3,26.6666666666667
2204,19,8,3346.58,1,5,3,30
2205,102,3,1781.91,3,1,2,20
2206,60,4,1464.66,2,2,2,20
2207,76,6,3604.14,3,4,4,36.6666666666667
2208,116,6,2177.68,4,4,2,33.3333333333333
2209,267,1,445.21,8,,1,
2210,29,9,4888.71,1,6,5,40
2211,113,3,753.26,4,1,1,20
2212,43,6,2722.72,2,4,3,30
2213,17,5,4212.47,1,3,4,26.6666666666667
2214,29,5,2328.51,1,3,2,20
2215,21,2,327.23,1,1,1,10
2216,76,3,1644.61,3,1,2,20
2217,24,7,3905.42,1,4,4,30
2218,23,3,2743.56,1,1,3,16.6666666666667
2219,63,5,3493.02,2,3,3,26.6666666666667
2220,87,4,2129.07,3,2,2,23.3333333333333
2221,96,8,4651.26,3,5,4,40
2222,61,6,3821.27,2,4,4,33.3333333333333
2223,56,7,3538.42,2,4,4,33.3333333333333
2224,289,3,1041.01,8,1,1,33.3333333333333
2225,210,3,3512.1,6,1,4,36.6666666666667
2226,51,8,3121.7,2,5,3,33.3333333333333
2227,42,5,2168.4,2,3,2,23.3333333333333
2228,170,4,1425.27,5,2,2,30
2229,23,4,2114.24,1,2,2,16.6666666666667
2230,46,8,3263.4,2,5,3,33.3333333333333
2231,66,3,2685.1,2,1,3,20
2232,61,6,2198.56,2,4,2,26.6666666666667
2233,65,7,2332.59,2,4,2,26.6666666666667
2234,156,5,1409.35,5,3,2,33.3333333333333
2235,82,6,3649.92,3,4,4,36.6666666666667
2236,3,3,2123.71,1,1,2,13.3333333333333
2237,40,7,2501.42,2,4,3,30
2238,143,3,2411.83,4,1,3,26.6666666666667
2239,34,2,736.73,1,1,1,10
2240,33,12,6128.3,1,8,6,50
2241,19,4,1454.39,1,2,2,16.6666666666667
2242,172,3,898.82,5,1,1,23.3333333333333
2243,185,3,1115.15,5,1,1,23.3333333333333
2244,65,5,1796,2,3,2,23.3333333333333
2245,76,7,3320.78,3,4,3,33.3333333333333
2246,101,4,2217.49,3,2,2,23.3333333333333
2247,31,7,4957.3,1,4,5,33.3333333333333
2248,53,8,3914.5,2,5,4,36.6666666666667
2249,114,5,2057.46,4,3,2,30
2250,126,3,1074.88,4,1,1,20
2251,17,7,2338.45,1,4,3,26.6666666666667
2252,132,5,1866.84,4,3,2,30
2253,86,5,1639.55,3,3,2,26.6666666666667
2254,5,5,2318.89,1,3,2,20
2255,145,2,1458.7,4,1,2,23.3333333333333
2256,171,3,1461,5,1,2,26.6666666666667
2257,66,5,4193.32,2,3,4,30
2258,54,7,3957.53,2,4,4,33.3333333333333
2259,163,4,2600.49,5,2,3,33.3333333333333
2260,19,6,5378.6,1,4,5,33.3333333333333
2261,37,4,1465.16,2,2,2,20
2262,77,4,1502.68,3,2,2,23.3333333333333
2263,37,5,3371.48,2,3,3,26.6666666666667
2264,155,6,2557.62,5,4,3,40
2265,97,3,1988.76,3,1,2,20
2266,31,10,4169.83,1,7,4,40
2267,101,5,1799.9,3,3,2,26.6666666666667
2268,37,8,4473.32,2,5,4,36.6666666666667
2269,49,7,5404.64,2,4,5,36.6666666666667
2270,131,5,5154.68,4,3,5,40
2271,179,1,1305.25,5,,2,
2272,106,6,3344.13,3,4,3,33.3333333333333
2273,28,10,2795.34,1,7,3,36.6666666666667
2274,57,2,35.74,2,1,1,13.3333333333333
2275,123,6,5688.29,4,4,5,43.3333333333333
2276,12,4,2304.77,1,2,2,16.6666666666667
2277,38,4,2713.72,2,2,3,23.3333333333333
2278,36,4,279.78,1,2,1,13.3333333333333
2279,37,8,4008.76,2,5,4,36.6666666666667
2280,26,5,1702.53,1,3,2,20
2281,40,7,4075.38,2,4,4,33.3333333333333
2282,16,6,3131.51,1,4,3,26.6666666666667
2283,32,7,4474.63,1,4,4,30
2284,36,7,4735.67,1,4,5,33.3333333333333
2285,41,7,1796.29,2,4,2,26.6666666666667
2286,51,5,2878.73,2,3,3,26.6666666666667
2287,161,2,273.7,5,1,1,23.3333333333333
2288,31,6,4438.47,1,4,4,30
2289,61,5,3855,2,3,4,30
2290,74,6,5235.79,2,4,5,36.6666666666667
2291,109,1,198.22,3,,1,
2292,47,7,4768.85,2,4,5,36.6666666666667
2293,87,5,1410.53,3,3,2,26.6666666666667
2294,75,7,5050.26,3,4,5,40
2295,19,4,3690.26,1,2,4,23.3333333333333
2296,38,4,3592.5,2,2,4,26.6666666666667
2297,39,5,4274.88,2,3,4,30
2298,47,5,2337.75,2,3,3,26.6666666666667
2299,61,6,3142.75,2,4,3,30
2300,19,4,2812.11,1,2,3,20
2301,7,6,5945.24,1,4,6,36.6666666666667
2302,55,3,2611.15,2,1,3,20
2303,146,2,969.62,4,1,1,20
2304,5,7,4121.78,1,4,4,30
2305,80,4,2178.32,3,2,2,23.3333333333333
2306,8,4,2513.78,1,2,3,20
2307,83,11,3887.07,3,7,4,46.6666666666667
2308,15,9,5077.97,1,6,5,40
2309,55,12,7161.99,2,8,7,56.6666666666667
2310,17,6,4022.41,1,4,4,30
2311,68,5,4460.12,2,3,4,30
2312,43,4,1578.06,2,2,2,20
2313,46,6,2842.47,2,4,3,30
2314,50,3,2355.76,2,1,3,20
2315,154,5,600.76,5,3,1,30
2316,48,4,1437.54,2,2,2,20
2317,55,5,2715.29,2,3,3,26.6666666666667
2318,18,7,3627.48,1,4,4,30
2319,11,4,4564.9,1,2,4,23.3333333333333
2320,26,3,1690.96,1,1,2,13.3333333333333
2321,163,3,3183.53,5,1,3,30
2322,69,4,2585.15,2,2,3,23.3333333333333
2323,214,3,1959.79,6,1,2,30
2324,80,4,1322.22,3,2,2,23.3333333333333
2325,14,6,3013.77,1,4,3,26.6666666666667
2326,114,1,309.81,4,,1,
2327,226,3,2601.79,7,1,3,36.6666666666667
2328,153,1,356.5,5,,1,
2329,10,5,2276.9,1,3,2,20
2330,6,3,1203.34,1,1,2,13.3333333333333
2331,21,7,3707.24,1,4,4,30
2332,33,4,651.64,1,2,1,13.3333333333333
2333,94,4,2113.9,3,2,2,23.3333333333333
2334,71,3,1315.76,2,1,2,16.6666666666667
2335,13,7,4112.98,1,4,4,30
2336,76,9,5853.82,3,6,6,50
2337,174,3,398.43,5,1,1,23.3333333333333
2338,25,7,3574.31,1,4,4,30
2339,27,8,3077.71,1,5,3,30
2340,7,9,4585.4,1,6,4,36.6666666666667
2341,15,7,4952.23,1,4,5,33.3333333333333
2342,67,3,2092.72,2,1,2,16.6666666666667
2343,64,3,3275.66,2,1,3,20
2344,49,6,2605.09,2,4,3,30
2345,2,5,4719.95,1,3,5,30
2346,164,5,3315.32,5,3,3,36.6666666666667
2347,89,9,5640.43,3,6,5,46.6666666666667
2348,62,4,831.67,2,2,1,16.6666666666667
2349,56,5,2500.26,2,3,3,26.6666666666667
2350,182,6,1292.23,5,4,2,36.6666666666667
2351,57,8,5612.84,2,5,5,40
2352,38,1,1279.4,2,,2,
2353,83,10,4842.52,3,7,5,50
2354,38,5,3458.15,2,3,3,26.6666666666667
2355,72,5,4351.82,2,3,4,30
2356,148,4,2674.92,4,2,3,30
2357,42,4,2741.81,2,2,3,23.3333333333333
2358,5,11,3682.73,1,7,4,40
2359,84,8,2688.57,3,5,3,36.6666666666667
2360,29,6,4962.2,1,4,5,33.3333333333333
2361,24,7,4178.45,1,4,4,30
2362,47,3,959.32,2,1,1,13.3333333333333
2363,60,6,3222.99,2,4,3,30
2364,45,5,4826.5,2,3,5,33.3333333333333
2365,3,5,2411.63,1,3,3,23.3333333333333
2366,21,5,2554.42,1,3,3,23.3333333333333
2367,27,7,4636.8,1,4,4,30
2368,76,6,4675.97,3,4,5,40
2369,3,8,6854.59,1,5,6,40
2370,22,3,1902.53,1,1,2,13.3333333333333
2371,95,5,2642.95,3,3,3,30
2372,2,8,2940.03,1,5,3,30
2373,47,4,2381.74,2,2,3,23.3333333333333
2374,16,7,5300.04,1,4,5,33.3333333333333
2375,45,7,5641.47,2,4,5,36.6666666666667
2376,13,4,2137.94,1,2,2,16.6666666666667
2377,9,5,4707.55,1,3,5,30
2378,12,5,2777.48,1,3,3,23.3333333333333
2379,5,11,8252.73,1,7,8,53.3333333333333
2380,44,7,5231.29,2,4,5,36.6666666666667
2381,31,7,2731.88,1,4,3,26.6666666666667
2382,40,7,1301.43,2,4,2,26.6666666666667
2383,23,9,5876.07,1,6,6,43.3333333333333
2384,61,6,3796.7,2,4,4,33.3333333333333
2385,33,8,4797.13,1,5,5,36.6666666666667
2386,14,7,5453.86,1,4,5,33.3333333333333
2387,184,2,147.83,5,1,1,23.3333333333333
2388,115,7,5387.65,4,4,5,43.3333333333333
2389,10,3,1030.19,1,1,1,10
2390,71,7,5593.6,2,4,5,36.6666666666667
2391,14,9,4852.43,1,6,5,40
2392,28,5,1547.88,1,3,2,20
2393,124,2,192.97,4,1,1,20
2394,92,1,745.94,3,,1,
2395,64,1,57.73,2,,1,
2396,2,5,2700.55,1,3,3,23.3333333333333
2397,55,9,4002.32,2,6,4,40
2398,115,3,746.2,4,1,1,20
2399,40,6,2724.93,2,4,3,30
2400,21,8,5205.75,1,5,5,36.6666666666667
2401,23,8,5804.28,1,5,5,36.6666666666667
2402,80,3,788.28,3,1,1,16.6666666666667
