customer_id,Recency,Frequency,Monetary,R,F,M,RFM,Customer_Class
1379,30,5,4337.31,1,3.0,4,26.6666666666667,At Risk
1380,200,3,2550.94,6,1.0,3,33.3333333333333,Other
1381,115,5,4177.61,4,3.0,4,36.6666666666667,At Risk
1382,124,2,1946.89,4,1.0,2,23.3333333333333,At Risk
1383,59,4,3372.97,2,2.0,3,23.3333333333333,At Risk
1384,38,6,3307.48,2,4.0,3,30.0,Other
1385,144,5,2624.57,4,3.0,3,33.3333333333333,At Risk
1386,108,3,2724.72,3,1.0,3,23.3333333333333,At Risk
1387,217,1,641.64,6,,1,,Other
1388,21,6,3792.12,1,4.0,4,30.0,Medium Value
1389,51,9,6263.12,2,6.0,6,46.6666666666667,Medium Value
1390,3,9,3474.54,1,6.0,3,33.3333333333333,Other
1391,65,3,2283.83,2,1.0,2,16.6666666666667,At Risk
1392,109,3,3196.27,3,1.0,3,23.3333333333333,At Risk
1393,3,3,798.9,1,1.0,1,10.0,At Risk
1394,173,4,1796.62,5,2.0,2,30.0,Other
1395,89,3,1471.77,3,1.0,2,20.0,At Risk
1396,11,10,7075.58,1,7.0,7,50.0,High Value
1397,139,6,4563.95,4,4.0,4,40.0,Medium Value
1398,38,7,5649.83,2,4.0,5,36.6666666666667,Medium Value
1399,18,4,2234.62,1,2.0,2,16.6666666666667,At Risk
1400,58,6,4751.72,2,4.0,5,36.6666666666667,Medium Value
1401,83,4,2405.42,3,2.0,3,26.6666666666667,At Risk
1402,42,8,3067.58,2,5.0,3,33.3333333333333,Other
1403,166,2,685.43,5,1.0,1,23.3333333333333,Other
1404,9,10,5426.7,1,7.0,5,43.3333333333333,Medium Value
1405,35,11,2281.99,1,7.0,2,33.3333333333333,Loyal Customer
1406,30,6,2396.7,1,4.0,3,26.6666666666667,Other
1407,2,9,3796.53,1,6.0,4,36.6666666666667,Medium Value
1408,12,3,2731.09,1,1.0,3,16.6666666666667,At Risk
1409,24,5,2637.41,1,3.0,3,23.3333333333333,At Risk
1410,62,7,5597.11,2,4.0,5,36.6666666666667,Medium Value
1411,37,6,4268.32,2,4.0,4,33.3333333333333,Medium Value
1412,123,4,2223.44,4,2.0,2,26.6666666666667,At Risk
1413,5,6,3277.86,1,4.0,3,26.6666666666667,Other
1414,20,2,630.21,1,1.0,1,10.0,At Risk
1415,59,4,3062.52,2,2.0,3,23.3333333333333,At Risk
1416,116,4,1266.06,4,2.0,2,26.6666666666667,At Risk
1417,58,7,3873.42,2,4.0,4,33.3333333333333,Medium Value
1418,88,6,2721.14,3,4.0,3,33.3333333333333,Other
1419,24,5,972.79,1,3.0,1,16.6666666666667,At Risk
1420,40,5,2121.64,2,3.0,2,23.3333333333333,At Risk
1421,59,6,2529.62,2,4.0,3,30.0,Other
1422,40,7,1652.39,2,4.0,2,26.6666666666667,Other
1423,26,6,3233.09,1,4.0,3,26.6666666666667,Other
1424,78,3,1475.88,3,1.0,2,20.0,At Risk
1425,2,4,3145.0,1,2.0,3,20.0,At Risk
1426,50,7,3867.34,2,4.0,4,33.3333333333333,Medium Value
1427,61,6,3684.7,2,4.0,4,33.3333333333333,Medium Value
1428,17,10,5508.8,1,7.0,5,43.3333333333333,Medium Value
1429,33,6,861.62,1,4.0,1,20.0,Other
1430,110,5,1917.01,3,3.0,2,26.6666666666667,At Risk
1431,21,4,955.44,1,2.0,1,13.3333333333333,At Risk
1432,35,6,3727.06,1,4.0,4,30.0,Medium Value
1433,133,3,1908.57,4,1.0,2,23.3333333333333,At Risk
1434,126,2,1127.95,4,1.0,1,20.0,At Risk
1435,35,7,5393.83,1,4.0,5,33.3333333333333,Medium Value
1436,74,5,3404.37,2,3.0,3,26.6666666666667,At Risk
1437,145,3,2636.2,4,1.0,3,26.6666666666667,At Risk
1438,8,11,6559.71,1,7.0,6,46.6666666666667,Medium Value
1439,67,4,2597.43,2,2.0,3,23.3333333333333,At Risk
1440,21,6,6362.47,1,4.0,6,36.6666666666667,Medium Value
1441,160,2,562.46,5,1.0,1,23.3333333333333,Other
1442,55,3,911.28,2,1.0,1,13.3333333333333,At Risk
1443,46,10,5004.26,2,7.0,5,46.6666666666667,Medium Value
1444,40,5,1281.31,2,3.0,2,23.3333333333333,At Risk
1445,8,6,3423.12,1,4.0,3,26.6666666666667,Other
1446,12,7,4495.52,1,4.0,4,30.0,Medium Value
1447,99,7,4553.86,3,4.0,4,36.6666666666667,Medium Value
1448,239,1,128.46,7,,1,,Other
1449,16,6,4565.33,1,4.0,4,30.0,Medium Value
1450,44,7,2959.59,2,4.0,3,30.0,Other
1451,33,7,5017.33,1,4.0,5,33.3333333333333,Medium Value
1452,4,5,3431.62,1,3.0,3,23.3333333333333,At Risk
1453,2,5,3265.75,1,3.0,3,23.3333333333333,At Risk
1454,7,4,1428.06,1,2.0,2,16.6666666666667,At Risk
1455,34,5,2349.98,1,3.0,3,23.3333333333333,At Risk
1456,10,4,874.93,1,2.0,1,13.3333333333333,At Risk
1457,67,7,2330.29,2,4.0,2,26.6666666666667,Other
1458,200,3,3273.33,6,1.0,3,33.3333333333333,Other
1459,100,4,4557.6,3,2.0,4,30.0,At Risk
1460,14,8,10787.6,1,5.0,10,53.3333333333333,Medium Value
1461,20,7,5805.92,1,4.0,5,33.3333333333333,Medium Value
1462,83,5,2331.52,3,3.0,2,26.6666666666667,At Risk
1463,112,5,2171.73,4,3.0,2,30.0,At Risk
1464,108,7,2169.36,3,4.0,2,30.0,Other
1465,109,4,1429.5,3,2.0,2,23.3333333333333,At Risk
1466,35,3,978.42,1,1.0,1,10.0,At Risk
1467,15,7,1825.83,1,4.0,2,23.3333333333333,Other
1468,26,7,3564.99,1,4.0,4,30.0,Medium Value
1469,76,6,2251.36,3,4.0,2,30.0,Other
1470,3,8,3961.4,1,5.0,4,33.3333333333333,Medium Value
1471,7,5,4685.84,1,3.0,5,30.0,At Risk
1472,71,7,5011.4,2,4.0,5,36.6666666666667,Medium Value
1473,34,11,6176.3,1,7.0,6,46.6666666666667,Medium Value
1474,68,5,1676.15,2,3.0,2,23.3333333333333,At Risk
1475,48,8,7812.17,2,5.0,7,46.6666666666667,Medium Value
1476,26,2,930.46,1,1.0,1,10.0,At Risk
1477,21,9,5007.94,1,6.0,5,40.0,Medium Value
1478,3,8,3669.9,1,5.0,4,33.3333333333333,Medium Value
1479,71,4,1695.66,2,2.0,2,20.0,At Risk
1480,4,9,2258.7,1,6.0,2,30.0,Other
1481,22,8,2551.05,1,5.0,3,30.0,Other
1482,70,12,9269.16,2,8.0,8,60.0,High Value
1483,31,8,4273.54,1,5.0,4,33.3333333333333,Medium Value
1484,16,5,1455.39,1,3.0,2,20.0,At Risk
1485,6,2,526.79,1,1.0,1,10.0,At Risk
1486,34,5,3681.51,1,3.0,4,26.6666666666667,At Risk
1487,19,2,400.47,1,1.0,1,10.0,At Risk
1488,42,1,133.38,2,,1,,Other
1489,84,5,566.55,3,3.0,1,23.3333333333333,At Risk
1490,70,4,2182.98,2,2.0,2,20.0,At Risk
1491,162,3,1591.33,5,1.0,2,26.6666666666667,Other
1492,15,7,4645.84,1,4.0,4,30.0,Medium Value
1493,22,10,6117.05,1,7.0,6,46.6666666666667,Medium Value
1494,20,10,5221.26,1,7.0,5,43.3333333333333,Medium Value
1495,5,2,575.15,1,1.0,1,10.0,At Risk
1496,55,5,3181.16,2,3.0,3,26.6666666666667,At Risk
1497,184,6,3022.99,5,4.0,3,40.0,Other
1498,42,4,1583.19,2,2.0,2,20.0,At Risk
1499,127,5,2193.86,4,3.0,2,30.0,At Risk
1500,7,5,3488.45,1,3.0,3,23.3333333333333,At Risk
1501,55,5,1636.37,2,3.0,2,23.3333333333333,At Risk
1502,28,9,6209.68,1,6.0,6,43.3333333333333,Medium Value
1503,162,8,7693.78,5,5.0,7,56.6666666666667,Medium Value
1504,7,5,713.22,1,3.0,1,16.6666666666667,At Risk
1505,20,5,4263.17,1,3.0,4,26.6666666666667,At Risk
1506,2,10,6435.1,1,7.0,6,46.6666666666667,Medium Value
1507,18,4,3468.47,1,2.0,3,20.0,At Risk
1508,63,5,3479.01,2,3.0,3,26.6666666666667,At Risk
1509,46,3,1862.95,2,1.0,2,16.6666666666667,At Risk
1510,58,2,2238.37,2,1.0,2,16.6666666666667,At Risk
1511,18,8,3037.58,1,5.0,3,30.0,Other
1512,58,4,2817.57,2,2.0,3,23.3333333333333,At Risk
1513,122,6,2071.14,4,4.0,2,33.3333333333333,Other
1514,69,7,3553.83,2,4.0,4,33.3333333333333,Medium Value
1515,10,7,2314.6,1,4.0,2,23.3333333333333,Other
1516,39,5,4256.32,2,3.0,4,30.0,At Risk
1517,30,11,5878.15,1,7.0,6,46.6666666666667,Medium Value
1518,33,5,2749.4,1,3.0,3,23.3333333333333,At Risk
1519,10,11,3819.53,1,7.0,4,40.0,Medium Value
1520,169,4,1542.0,5,2.0,2,30.0,Other
1521,97,2,824.27,3,1.0,1,16.6666666666667,At Risk
1522,11,6,2962.76,1,4.0,3,26.6666666666667,Other
1523,43,3,2105.09,2,1.0,2,16.6666666666667,At Risk
1524,39,8,2724.52,2,5.0,3,33.3333333333333,Other
1525,26,3,1909.17,1,1.0,2,13.3333333333333,At Risk
1526,82,6,3446.83,3,4.0,3,33.3333333333333,Other
1527,43,8,3855.93,2,5.0,4,36.6666666666667,Medium Value
1528,77,7,5083.41,3,4.0,5,40.0,Medium Value
1529,106,1,199.1,3,,1,,Other
1530,3,10,7390.75,1,7.0,7,50.0,High Value
1531,44,7,3839.18,2,4.0,4,33.3333333333333,Medium Value
1532,5,6,2827.66,1,4.0,3,26.6666666666667,Other
1533,106,8,3968.52,3,5.0,4,40.0,Medium Value
1534,48,7,3244.32,2,4.0,3,30.0,Other
1535,106,5,2811.97,3,3.0,3,30.0,At Risk
1536,35,4,2018.04,1,2.0,2,16.6666666666667,At Risk
1537,28,9,5101.55,1,6.0,5,40.0,Medium Value
1538,3,4,222.78,1,2.0,1,13.3333333333333,At Risk
1539,67,8,3479.18,2,5.0,3,33.3333333333333,Other
1540,7,6,3641.91,1,4.0,4,30.0,Medium Value
1541,72,5,3324.89,2,3.0,3,26.6666666666667,At Risk
1542,135,5,1825.32,4,3.0,2,30.0,At Risk
1543,76,3,1359.46,3,1.0,2,20.0,At Risk
1544,331,1,903.11,9,,1,,Other
1545,4,7,2637.47,1,4.0,3,26.6666666666667,Other
1546,71,6,2501.87,2,4.0,3,30.0,Other
1547,29,9,6523.19,1,6.0,6,43.3333333333333,Medium Value
1548,39,3,1434.01,2,1.0,2,16.6666666666667,At Risk
1549,5,7,2924.48,1,4.0,3,26.6666666666667,Other
1550,44,6,3172.63,2,4.0,3,30.0,Other
1551,24,7,5171.89,1,4.0,5,33.3333333333333,Medium Value
1552,101,5,5400.32,3,3.0,5,36.6666666666667,At Risk
1553,86,4,2002.85,3,2.0,2,23.3333333333333,At Risk
1554,22,7,5636.08,1,4.0,5,33.3333333333333,Medium Value
1555,135,7,3107.36,4,4.0,3,36.6666666666667,Other
1556,86,5,3519.22,3,3.0,4,33.3333333333333,At Risk
1557,77,7,4795.51,3,4.0,5,40.0,Medium Value
1558,10,9,10640.3,1,6.0,10,56.6666666666667,Medium Value
1559,58,7,8050.1,2,4.0,7,43.3333333333333,Medium Value
1560,204,3,486.61,6,1.0,1,26.6666666666667,Other
1561,45,8,6918.89,2,5.0,6,43.3333333333333,Medium Value
1562,102,3,2606.7,3,1.0,3,23.3333333333333,At Risk
1563,131,4,2877.89,4,2.0,3,30.0,At Risk
1564,15,3,493.17,1,1.0,1,10.0,At Risk
1565,11,2,1182.38,1,1.0,2,13.3333333333333,At Risk
1566,88,4,1597.26,3,2.0,2,23.3333333333333,At Risk
1567,26,7,4071.82,1,4.0,4,30.0,Medium Value
1568,141,4,3870.48,4,2.0,4,33.3333333333333,At Risk
1569,55,1,1103.43,2,,1,,Other
1570,35,9,5321.3,1,6.0,5,40.0,Medium Value
1571,5,4,4968.78,1,2.0,5,26.6666666666667,At Risk
1572,84,6,7651.02,3,4.0,7,46.6666666666667,Medium Value
1573,66,4,2236.76,2,2.0,2,20.0,At Risk
1574,75,10,3220.9,3,7.0,3,43.3333333333333,Loyal Customer
1575,88,4,1050.28,3,2.0,1,20.0,At Risk
1576,39,7,4521.35,2,4.0,4,33.3333333333333,Medium Value
1577,14,7,3677.0,1,4.0,4,30.0,Medium Value
1578,18,7,6165.1,1,4.0,6,36.6666666666667,Medium Value
1579,42,10,8102.62,2,7.0,7,53.3333333333333,High Value
1580,57,8,3225.0,2,5.0,3,33.3333333333333,Other
1581,38,8,2944.09,2,5.0,3,33.3333333333333,Other
1582,57,5,1914.2,2,3.0,2,23.3333333333333,At Risk
1583,114,4,3221.08,4,2.0,3,30.0,At Risk
1584,4,2,1323.66,1,1.0,2,13.3333333333333,At Risk
1585,39,8,3461.65,2,5.0,3,33.3333333333333,Other
1586,18,6,4154.02,1,4.0,4,30.0,Medium Value
1587,79,5,635.72,3,3.0,1,23.3333333333333,At Risk
1588,34,7,3628.26,1,4.0,4,30.0,Medium Value
1589,13,6,6738.66,1,4.0,6,36.6666666666667,Medium Value
1590,88,3,2248.04,3,1.0,2,20.0,At Risk
1591,31,11,5968.91,1,7.0,6,46.6666666666667,Medium Value
1592,102,4,3348.25,3,2.0,3,26.6666666666667,At Risk
1593,55,6,3818.36,2,4.0,4,33.3333333333333,Medium Value
1594,2,5,2617.75,1,3.0,3,23.3333333333333,At Risk
1595,79,7,4891.75,3,4.0,5,40.0,Medium Value
1596,137,4,2953.23,4,2.0,3,30.0,At Risk
1597,27,12,9739.46,1,8.0,9,60.0,High Value
1598,172,5,2317.99,5,3.0,2,33.3333333333333,Other
1599,21,11,4855.5,1,7.0,5,43.3333333333333,Medium Value
1600,15,9,2924.43,1,6.0,3,33.3333333333333,Other
1601,21,4,2317.27,1,2.0,2,16.6666666666667,At Risk
1602,9,4,2997.36,1,2.0,3,20.0,At Risk
1603,25,4,1488.17,1,2.0,2,16.6666666666667,At Risk
1604,101,3,1225.77,3,1.0,2,20.0,At Risk
1605,183,3,1721.05,5,1.0,2,26.6666666666667,Other
1606,44,4,2602.85,2,2.0,3,23.3333333333333,At Risk
1607,3,5,1681.02,1,3.0,2,20.0,At Risk
1608,14,3,1206.35,1,1.0,2,13.3333333333333,At Risk
1609,63,5,4041.6,2,3.0,4,30.0,At Risk
1610,10,5,3556.15,1,3.0,4,26.6666666666667,At Risk
1611,43,12,5450.34,2,8.0,5,50.0,Medium Value
1612,69,2,2932.82,2,1.0,3,20.0,At Risk
1613,43,8,3512.03,2,5.0,4,36.6666666666667,Medium Value
1614,52,6,2397.39,2,4.0,3,30.0,Other
1615,57,6,5353.57,2,4.0,5,36.6666666666667,Medium Value
1616,25,7,6150.25,1,4.0,6,36.6666666666667,Medium Value
1617,7,5,2977.19,1,3.0,3,23.3333333333333,At Risk
1618,30,2,643.43,1,1.0,1,10.0,At Risk
1619,86,10,7031.79,3,7.0,7,56.6666666666667,High Value
1620,218,2,1149.25,6,1.0,1,26.6666666666667,Other
1621,84,5,1162.24,3,3.0,1,23.3333333333333,At Risk
1622,49,3,1506.34,2,1.0,2,16.6666666666667,At Risk
1623,4,6,3362.55,1,4.0,3,26.6666666666667,Other
1624,5,6,1627.22,1,4.0,2,23.3333333333333,Other
1625,11,8,8499.59,1,5.0,8,46.6666666666667,Medium Value
1626,257,2,1326.15,7,1.0,2,33.3333333333333,Low Value
1627,26,8,4834.08,1,5.0,5,36.6666666666667,Medium Value
1628,135,2,2659.57,4,1.0,3,26.6666666666667,At Risk
1629,3,7,6051.87,1,4.0,6,36.6666666666667,Medium Value
1630,25,3,1915.23,1,1.0,2,13.3333333333333,At Risk
1631,133,5,3048.12,4,3.0,3,33.3333333333333,At Risk
1632,283,2,853.16,8,1.0,1,33.3333333333333,Low Value
1633,19,3,2548.92,1,1.0,3,16.6666666666667,At Risk
1634,31,4,1537.06,1,2.0,2,16.6666666666667,At Risk
1635,141,4,1319.52,4,2.0,2,26.6666666666667,At Risk
1636,42,5,3274.29,2,3.0,3,26.6666666666667,At Risk
1637,145,8,4115.36,4,5.0,4,43.3333333333333,Medium Value
1638,13,4,4046.88,1,2.0,4,23.3333333333333,At Risk
1639,32,6,4428.51,1,4.0,4,30.0,Medium Value
1640,64,7,1871.87,2,4.0,2,26.6666666666667,Other
1641,65,9,4326.2,2,6.0,4,40.0,Medium Value
1642,86,5,2307.49,3,3.0,2,26.6666666666667,At Risk
1643,40,8,4244.32,2,5.0,4,36.6666666666667,Medium Value
1644,24,7,4938.15,1,4.0,5,33.3333333333333,Medium Value
1645,92,7,1411.7,3,4.0,2,30.0,Other
1646,28,7,4487.52,1,4.0,4,30.0,Medium Value
1647,180,7,3267.5,5,4.0,3,40.0,Other
1648,15,4,2124.93,1,2.0,2,16.6666666666667,At Risk
1649,73,2,2891.15,2,1.0,3,20.0,At Risk
1650,12,5,1860.19,1,3.0,2,20.0,At Risk
1651,99,5,694.38,3,3.0,1,23.3333333333333,At Risk
1652,98,6,2662.39,3,4.0,3,33.3333333333333,Other
1653,35,5,2843.51,1,3.0,3,23.3333333333333,At Risk
1654,86,4,1179.61,3,2.0,2,23.3333333333333,At Risk
1655,18,3,1337.55,1,1.0,2,13.3333333333333,At Risk
1656,86,7,2455.57,3,4.0,3,33.3333333333333,Other
1657,63,6,2779.96,2,4.0,3,30.0,Other
1658,282,4,1469.96,8,2.0,2,40.0,Low Value
1659,82,7,3461.08,3,4.0,3,33.3333333333333,Other
1660,78,6,2624.36,3,4.0,3,33.3333333333333,Other
1661,220,6,5880.33,6,4.0,6,53.3333333333333,Medium Value
1662,64,5,1718.12,2,3.0,2,23.3333333333333,At Risk
1663,15,6,2991.52,1,4.0,3,26.6666666666667,Other
1664,44,7,3476.36,2,4.0,3,30.0,Other
1665,70,7,3302.05,2,4.0,3,30.0,Other
1666,80,4,1518.85,3,2.0,2,23.3333333333333,At Risk
1667,78,7,5432.4,3,4.0,5,40.0,Medium Value
1668,6,6,2901.97,1,4.0,3,26.6666666666667,Other
1669,61,6,3361.1,2,4.0,3,30.0,Other
1670,62,9,5073.96,2,6.0,5,43.3333333333333,Medium Value
1671,45,4,1221.85,2,2.0,2,20.0,At Risk
1672,44,12,6123.29,2,8.0,6,53.3333333333333,Medium Value
1673,135,3,748.69,4,1.0,1,20.0,At Risk
1674,50,5,160.73,2,3.0,1,20.0,At Risk
1675,103,4,3067.06,3,2.0,3,26.6666666666667,At Risk
1676,89,5,4291.11,3,3.0,4,33.3333333333333,At Risk
1677,100,8,2781.56,3,5.0,3,36.6666666666667,Other
1678,70,9,4732.32,2,6.0,5,43.3333333333333,Medium Value
1679,138,4,3026.57,4,2.0,3,30.0,At Risk
1680,114,3,1931.5,4,1.0,2,23.3333333333333,At Risk
1681,20,5,2930.55,1,3.0,3,23.3333333333333,At Risk
1682,84,6,5354.43,3,4.0,5,40.0,Medium Value
1683,84,9,5995.2,3,6.0,6,50.0,Medium Value
1684,18,6,1507.3,1,4.0,2,23.3333333333333,Other
1685,27,2,677.18,1,1.0,1,10.0,At Risk
1686,80,10,5672.85,3,7.0,5,50.0,Medium Value
1687,12,4,2185.27,1,2.0,2,16.6666666666667,At Risk
1688,40,7,2421.65,2,4.0,3,30.0,Other
1689,138,5,3334.23,4,3.0,3,33.3333333333333,At Risk
1690,18,9,2570.54,1,6.0,3,33.3333333333333,Other
1691,4,8,3832.92,1,5.0,4,33.3333333333333,Medium Value
1692,129,5,1363.77,4,3.0,2,30.0,At Risk
1693,77,7,4956.61,3,4.0,5,40.0,Medium Value
1694,21,7,4611.39,1,4.0,4,30.0,Medium Value
1695,39,5,3646.3,2,3.0,4,30.0,At Risk
1696,30,9,6524.77,1,6.0,6,43.3333333333333,Medium Value
1697,26,5,3042.48,1,3.0,3,23.3333333333333,At Risk
1698,34,8,4965.68,1,5.0,5,36.6666666666667,Medium Value
1699,83,8,3652.88,3,5.0,4,40.0,Medium Value
1700,46,7,1501.35,2,4.0,2,26.6666666666667,Other
1701,7,5,1420.68,1,3.0,2,20.0,At Risk
1702,16,6,2185.44,1,4.0,2,23.3333333333333,Other
1703,5,4,761.47,1,2.0,1,13.3333333333333,At Risk
1704,121,2,1678.39,4,1.0,2,23.3333333333333,At Risk
1705,17,4,2109.79,1,2.0,2,16.6666666666667,At Risk
1706,4,8,4666.64,1,5.0,4,33.3333333333333,Medium Value
1707,19,8,3463.54,1,5.0,3,30.0,Other
1708,260,4,2225.03,8,2.0,2,40.0,Low Value
1709,6,5,2059.0,1,3.0,2,20.0,At Risk
1710,82,4,1638.52,3,2.0,2,23.3333333333333,At Risk
1711,43,7,2769.45,2,4.0,3,30.0,Other
1712,288,2,781.41,8,1.0,1,33.3333333333333,Low Value
1713,8,7,3889.18,1,4.0,4,30.0,Medium Value
1714,40,6,3372.13,2,4.0,3,30.0,Other
1715,104,3,629.29,3,1.0,1,16.6666666666667,At Risk
1716,136,2,1444.78,4,1.0,2,23.3333333333333,At Risk
1717,48,4,1951.07,2,2.0,2,20.0,At Risk
1718,26,5,1539.11,1,3.0,2,20.0,At Risk
1719,21,5,2228.3,1,3.0,2,20.0,At Risk
1720,25,5,3538.05,1,3.0,4,26.6666666666667,At Risk
1721,2,7,3766.35,1,4.0,4,30.0,Medium Value
1722,6,9,8086.75,1,6.0,7,46.6666666666667,Medium Value
1723,19,5,2965.28,1,3.0,3,23.3333333333333,At Risk
1724,105,4,958.58,3,2.0,1,20.0,At Risk
1725,62,7,5242.3,2,4.0,5,36.6666666666667,Medium Value
1726,119,6,4503.36,4,4.0,4,40.0,Medium Value
1727,73,7,3036.05,2,4.0,3,30.0,Other
1728,47,6,3684.49,2,4.0,4,33.3333333333333,Medium Value
1729,60,6,3005.33,2,4.0,3,30.0,Other
1730,22,3,418.04,1,1.0,1,10.0,At Risk
1731,45,11,3521.29,2,7.0,4,43.3333333333333,Medium Value
1732,99,5,2263.39,3,3.0,2,26.6666666666667,At Risk
1733,55,5,3170.48,2,3.0,3,26.6666666666667,At Risk
1734,27,2,923.0,1,1.0,1,10.0,At Risk
1735,67,5,2560.93,2,3.0,3,26.6666666666667,At Risk
1736,56,6,3759.28,2,4.0,4,33.3333333333333,Medium Value
1737,47,3,3531.09,2,1.0,4,23.3333333333333,At Risk
1738,23,4,1841.07,1,2.0,2,16.6666666666667,At Risk
1739,39,4,2395.71,2,2.0,3,23.3333333333333,At Risk
1740,8,8,3770.36,1,5.0,4,33.3333333333333,Medium Value
1741,66,3,2725.13,2,1.0,3,20.0,At Risk
1742,61,6,1942.36,2,4.0,2,26.6666666666667,Other
1743,88,7,4448.07,3,4.0,4,36.6666666666667,Medium Value
1744,111,3,539.25,3,1.0,1,16.6666666666667,At Risk
1745,7,12,3164.47,1,8.0,3,40.0,Loyal Customer
1746,107,6,3706.41,3,4.0,4,36.6666666666667,Medium Value
1747,192,4,995.38,6,2.0,1,30.0,Other
1748,4,10,4973.95,1,7.0,5,43.3333333333333,Medium Value
1749,83,3,1820.71,3,1.0,2,20.0,At Risk
1750,57,6,5227.98,2,4.0,5,36.6666666666667,Medium Value
1751,14,4,1714.84,1,2.0,2,16.6666666666667,At Risk
1752,30,7,3240.2,1,4.0,3,26.6666666666667,Other
1753,29,4,2093.21,1,2.0,2,16.6666666666667,At Risk
1754,144,5,3519.51,4,3.0,4,36.6666666666667,At Risk
1755,50,6,3451.34,2,4.0,3,30.0,Other
1756,64,3,2046.4,2,1.0,2,16.6666666666667,At Risk
1757,231,1,827.16,7,,1,,Other
1758,4,7,1764.85,1,4.0,2,23.3333333333333,Other
1759,20,6,2828.17,1,4.0,3,26.6666666666667,Other
1760,14,6,3666.94,1,4.0,4,30.0,Medium Value
1761,20,5,3258.95,1,3.0,3,23.3333333333333,At Risk
1762,23,11,5296.31,1,7.0,5,43.3333333333333,Medium Value
1763,11,7,3434.38,1,4.0,3,26.6666666666667,Other
1764,4,4,1154.06,1,2.0,1,13.3333333333333,At Risk
1765,48,6,4439.48,2,4.0,4,33.3333333333333,Medium Value
1766,180,5,1829.25,5,3.0,2,33.3333333333333,Other
1767,6,5,3152.29,1,3.0,3,23.3333333333333,At Risk
1768,94,2,1821.07,3,1.0,2,20.0,At Risk
1769,38,6,2744.36,2,4.0,3,30.0,Other
1770,15,7,4366.04,1,4.0,4,30.0,Medium Value
1771,41,5,1932.58,2,3.0,2,23.3333333333333,At Risk
1772,170,4,1648.05,5,2.0,2,30.0,Other
1773,10,10,5397.56,1,7.0,5,43.3333333333333,Medium Value
1774,99,4,1168.78,3,2.0,2,23.3333333333333,At Risk
1775,54,5,2480.3,2,3.0,3,26.6666666666667,At Risk
1776,36,7,3510.74,1,4.0,4,30.0,Medium Value
1777,72,6,2651.76,2,4.0,3,30.0,Other
1778,314,2,2040.87,9,1.0,2,40.0,Low Value
1779,131,6,5042.0,4,4.0,5,43.3333333333333,Medium Value
1780,40,4,1641.05,2,2.0,2,20.0,At Risk
1781,11,4,1589.86,1,2.0,2,16.6666666666667,At Risk
1782,83,5,3162.64,3,3.0,3,30.0,At Risk
1783,51,12,6331.35,2,8.0,6,53.3333333333333,Medium Value
1784,73,4,1239.28,2,2.0,2,20.0,At Risk
1785,36,6,2827.73,1,4.0,3,26.6666666666667,Other
1786,176,2,963.62,5,1.0,1,23.3333333333333,Other
1787,2,6,4865.49,1,4.0,5,33.3333333333333,Medium Value
1788,31,9,4979.39,1,6.0,5,40.0,Medium Value
1789,62,3,2066.66,2,1.0,2,16.6666666666667,At Risk
1790,34,5,2258.68,1,3.0,2,20.0,At Risk
1791,119,6,2595.16,4,4.0,3,36.6666666666667,Other
1792,8,9,4887.29,1,6.0,5,40.0,Medium Value
1793,62,6,4960.36,2,4.0,5,36.6666666666667,Medium Value
1794,3,5,1788.93,1,3.0,2,20.0,At Risk
1795,5,6,2882.84,1,4.0,3,26.6666666666667,Other
1796,124,2,221.12,4,1.0,1,20.0,At Risk
1797,56,11,6539.78,2,7.0,6,50.0,Medium Value
1798,15,7,2934.76,1,4.0,3,26.6666666666667,Other
1799,54,4,2073.85,2,2.0,2,20.0,At Risk
1800,173,4,3242.61,5,2.0,3,33.3333333333333,Other
1801,67,8,4098.59,2,5.0,4,36.6666666666667,Medium Value
1802,15,8,5035.8,1,5.0,5,36.6666666666667,Medium Value
1803,117,7,3130.64,4,4.0,3,36.6666666666667,Other
1804,33,3,2156.17,1,1.0,2,13.3333333333333,At Risk
1805,92,4,634.65,3,2.0,1,20.0,At Risk
1806,39,8,4810.5,2,5.0,5,40.0,Medium Value
1807,62,6,2514.96,2,4.0,3,30.0,Other
1808,78,7,7965.28,3,4.0,7,46.6666666666667,Medium Value
1809,29,6,3918.15,1,4.0,4,30.0,Medium Value
1810,8,2,168.45,1,1.0,1,10.0,At Risk
1811,34,8,6493.8,1,5.0,6,40.0,Medium Value
1812,24,10,4084.28,1,7.0,4,40.0,Medium Value
1813,20,6,2137.45,1,4.0,2,23.3333333333333,Other
1814,53,6,2459.73,2,4.0,3,30.0,Other
1815,13,5,1964.08,1,3.0,2,20.0,At Risk
1816,82,4,2769.26,3,2.0,3,26.6666666666667,At Risk
1817,33,11,4244.1,1,7.0,4,40.0,Medium Value
1818,26,7,4516.55,1,4.0,4,30.0,Medium Value
1819,254,2,763.9,7,1.0,1,30.0,Low Value
1820,37,9,4883.79,2,6.0,5,43.3333333333333,Medium Value
1821,26,12,7335.89,1,8.0,7,53.3333333333333,High Value
1822,4,5,848.74,1,3.0,1,16.6666666666667,At Risk
1823,163,6,2266.66,5,4.0,2,36.6666666666667,Other
1824,14,7,3263.7,1,4.0,3,26.6666666666667,Other
1825,42,6,4977.77,2,4.0,5,36.6666666666667,Medium Value
1826,42,7,3405.78,2,4.0,3,30.0,Other
